trade_date,open,high,low,close,volume
2014-03-27,3994.8170,3996.2520,3943.7920,3944.0440,4945987200.0000
2014-03-28,3935.1980,3951.7260,3855.4780,3865.2950,5345826500.0000
2014-03-31,3865.0040,3878.0000,3815.7390,3840.5360,3833777800.0000
2014-04-01,3836.5020,3899.6580,3835.2270,3899.4880,3465522000.0000
2014-04-02,3901.1900,3922.0790,3891.5540,3902.0430,4398194300.0000
2014-04-03,3902.0670,3919.1690,3880.4040,3896.2800,4234271200.0000
2014-04-04,3888.7290,3939.6130,3881.9640,3939.2290,3820321800.0000
2014-04-08,3927.5060,3981.6250,3918.9760,3981.6250,4261820800.0000
2014-04-09,3987.4250,4019.0850,3987.4250,4018.5470,4368503500.0000
2014-04-10,4022.0480,4052.8440,4012.6590,4038.8400,5117418100.0000
2014-04-11,4021.9640,4031.2080,4001.7970,4021.1940,4324739300.0000
2014-04-14,4019.5050,4051.4900,4018.7360,4051.3300,4157174200.0000
2014-04-15,4050.3330,4050.3330,4015.0890,4021.9060,4545686800.0000
2014-04-16,4010.3580,4026.7640,3992.4960,4019.8830,3810511500.0000
2014-04-17,4025.3770,4035.3660,4012.7100,4014.9400,3871839000.0000
2014-04-18,4006.8750,4029.7620,3995.5490,4029.2620,3473647900.0000
2014-04-21,4004.6140,4032.8460,3962.2860,3965.3370,4025395100.0000
2014-04-22,3957.2200,3974.6280,3889.7770,3947.1690,4193482000.0000
2014-04-23,3942.4980,3956.4080,3913.1750,3929.1680,3074191200.0000
2014-04-24,3924.4540,3931.5120,3884.5910,3884.8110,3234572000.0000
2014-04-25,3879.4480,3886.7630,3797.4710,3800.6810,3600061900.0000
2014-04-28,3785.9570,3785.9570,3679.9580,3684.5930,3667033000.0000
2014-04-29,3678.6210,3739.2490,3678.0070,3738.9260,2829741800.0000
2014-04-30,3734.7990,3770.7270,3728.4110,3766.1700,2659282800.0000
2014-05-05,3761.2300,3798.3590,3746.1930,3798.2880,2861542100.0000
2014-05-06,3795.3600,3831.4130,3790.5050,3817.9800,3060038400.0000
2014-05-07,3806.8380,3806.8380,3747.7850,3749.9650,2936363100.0000
2014-05-08,3740.2540,3798.2150,3733.7500,3754.0110,3051595300.0000
2014-05-09,3748.4860,3752.4550,3688.0450,3716.0220,2948883400.0000
2014-05-12,3738.6670,3812.8270,3730.9540,3812.7580,4245480900.0000
2014-05-13,3810.4910,3819.7530,3788.4560,3806.8900,3581498000.0000
2014-05-14,3805.1470,3816.4050,3796.1070,3803.8030,2830755500.0000
2014-05-15,3797.1200,3799.0790,3728.3180,3732.3370,3077118200.0000
2014-05-16,3722.5560,3733.2800,3685.0740,3726.6560,2671334600.0000
2014-05-19,3722.3910,3722.3910,3679.6370,3705.3640,2420359100.0000
2014-05-20,3720.2260,3748.7530,3708.1410,3715.7100,2484602200.0000
2014-05-21,3708.1210,3747.5510,3680.8860,3747.3340,2404689100.0000
2014-05-22,3748.9300,3788.0560,3744.6040,3746.1400,3096098500.0000
2014-05-23,3742.9910,3786.5630,3742.9800,3786.5630,2887723300.0000
2014-05-26,3798.7300,3827.5900,3798.7300,3827.4870,3339637200.0000
2014-05-27,3825.3730,3834.4210,3812.8860,3818.3220,3274276000.0000
2014-05-28,3818.3540,3862.1040,3812.9970,3861.5880,3677476500.0000
2014-05-29,3862.2980,3874.1020,3821.4240,3821.8670,3736467400.0000
2014-05-30,3818.4700,3840.8640,3798.8050,3829.2380,3447981400.0000
2014-06-03,3833.1200,3845.4810,3821.4280,3822.7160,3015499100.0000
2014-06-04,3820.5000,3820.7620,3760.2910,3789.2940,3024040700.0000
2014-06-05,3783.8830,3832.3840,3779.9920,3832.0550,2958072700.0000
2014-06-06,3833.3780,3837.4010,3800.0860,3818.3330,2992632200.0000
2014-06-09,3809.5850,3830.6040,3795.1730,3797.4290,2681952300.0000
2014-06-10,3801.5090,3840.2430,3784.0530,3840.0190,3029738700.0000
2014-06-11,3838.6680,3859.0340,3832.5340,3858.0510,3191529500.0000
2014-06-12,3851.2330,3857.9080,3832.9440,3850.1130,3513491800.0000
2014-06-13,3846.6220,3894.5430,3843.6230,3891.5570,3984079700.0000
2014-06-16,3893.9180,3915.2150,3893.1660,3914.9810,3929475800.0000
2014-06-17,3909.6180,3909.6180,3876.2300,3879.3440,3986075400.0000
2014-06-18,3878.6940,3881.3920,3855.2310,3858.0990,4068867100.0000
2014-06-19,3853.5900,3860.3030,3739.4120,3755.6940,4335149000.0000
2014-06-20,3751.1790,3789.4100,3751.0810,3789.3420,2933163000.0000
2014-06-23,3790.8440,3827.8280,3790.8390,3815.8790,3220035100.0000
2014-06-24,3814.5270,3839.5940,3812.7530,3839.2030,3414969400.0000
2014-06-25,3835.5900,3835.5900,3803.2920,3814.0300,3041989400.0000
2014-06-26,3812.9070,3863.0950,3812.9070,3861.9500,4055070100.0000
2014-06-27,3861.0970,3905.5430,3853.7500,3889.3230,4847612000.0000
2014-06-30,3895.1490,3925.4420,3889.6450,3924.9030,4920966300.0000
2014-07-01,3927.4830,3951.9190,3917.5300,3951.7260,4881398500.0000
2014-07-02,3950.4730,3979.3710,3937.2390,3979.3100,5296635700.0000
2014-07-03,3978.8160,4026.0650,3972.1170,4019.6470,6118409400.0000
2014-07-04,4018.3900,4022.2170,3997.7600,4004.5610,5516638900.0000
2014-07-07,4004.0970,4024.3680,3992.2810,4014.4880,5119715300.0000
2014-07-08,4012.5510,4039.9220,3982.3320,4039.7070,5018074400.0000
2014-07-09,4033.8190,4047.3820,3981.2520,3982.4040,5694464500.0000
2014-07-10,3980.5010,4008.1260,3975.7040,3982.1980,4870848400.0000
2014-07-11,3979.7300,4033.8850,3978.1000,4029.7510,5307468700.0000
2014-07-14,4033.7080,4090.8020,4033.6950,4090.8020,6059248000.0000
2014-07-15,4089.3460,4098.2800,4063.6020,4093.1130,6683399800.0000
2014-07-16,4089.6490,4105.0150,4046.5490,4062.1190,5941441700.0000
2014-07-17,4055.9060,4055.9060,4006.2830,4031.4400,4998835800.0000
2014-07-18,4018.3580,4066.1760,4012.5080,4042.5210,4958258600.0000
2014-07-21,4038.7410,4048.9380,4017.4530,4030.2420,4418609400.0000
2014-07-22,4024.4210,4086.1110,4023.0160,4083.2880,5467301600.0000
2014-07-23,4083.0800,4094.6490,4042.0410,4057.1130,5851827600.0000
2014-07-24,4055.1450,4073.8630,4013.5550,4054.2230,6273828700.0000
2014-07-25,4052.0320,4089.8010,4047.8730,4089.8010,5504340800.0000
2014-07-28,4106.9920,4168.3930,4106.9920,4168.3730,7952835100.0000
2014-07-29,4173.1700,4221.5750,4167.2730,4207.8620,8076083100.0000
2014-07-30,4198.4100,4220.2140,4184.3540,4214.8360,6914667600.0000
2014-07-31,4211.0670,4257.4140,4208.5700,4257.0450,6571104000.0000
2014-08-01,4242.2990,4268.4340,4201.9240,4210.2190,7817189300.0000
2014-08-04,4213.1140,4278.8470,4213.1140,4278.8470,6608314800.0000
2014-08-05,4284.1450,4300.5050,4262.7640,4300.1200,7437961600.0000
2014-08-06,4291.6300,4336.7570,4276.6760,4328.6010,7450724800.0000
2014-08-07,4329.3010,4348.1940,4284.2210,4286.0900,7113573800.0000
2014-08-08,4287.9410,4317.9310,4283.6060,4311.6970,5739771600.0000
2014-08-11,4317.3470,4377.2440,4317.3470,4377.0180,6479859200.0000
2014-08-12,4378.2470,4400.0020,4370.2260,4399.8060,6726292900.0000
2014-08-13,4399.4030,4410.4620,4347.3680,4401.8090,7311060000.0000
2014-08-14,4397.2070,4426.4700,4368.7070,4373.5040,7461788000.0000
2014-08-15,4372.7710,4428.9730,4368.3370,4423.6360,6497228700.0000
2014-08-18,4434.1750,4483.5680,4434.1750,4483.5440,7152626100.0000
2014-08-19,4491.1690,4500.8020,4461.9810,4496.9380,7752149100.0000
2014-08-20,4495.8230,4521.2500,4481.9200,4497.3990,7636869200.0000
2014-08-21,4498.4930,4501.6610,4442.6440,4495.4400,7225705400.0000
2014-08-22,4491.6280,4526.2390,4478.7940,4521.7520,7203475900.0000
2014-08-25,4521.8090,4522.7040,4476.1980,4487.1420,6797546900.0000
2014-08-26,4474.4540,4490.9020,4390.1110,4407.5880,6960691100.0000
2014-08-27,4401.8760,4432.1510,4401.6680,4421.2120,5435973800.0000
2014-08-28,4423.7640,4431.5770,4368.6690,4381.4940,5435598200.0000
2014-08-29,4378.6240,4427.8790,4370.8530,4427.8790,4372281200.0000
2014-09-01,4436.5460,4507.4860,4436.1080,4507.4420,5768541800.0000
2014-09-02,4519.2420,4576.1200,4514.7330,4576.1200,8415383800.0000
2014-09-03,4582.4790,4612.3340,4571.9460,4608.5570,8792713400.0000
2014-09-04,4611.5620,4648.2220,4598.8640,4647.8860,9431810000.0000
2014-09-05,4654.5150,4666.9180,4629.1760,4666.4740,9082661700.0000
2014-09-09,4672.1090,4701.9440,4643.3810,4701.6990,8928430600.0000
2014-09-10,4686.1170,4713.9590,4662.1810,4709.9090,8618734400.0000
2014-09-11,4707.0450,4762.1320,4670.6430,4704.9420,9766970500.0000
2014-09-12,4698.1090,4757.0400,4689.6270,4756.9490,7855002500.0000
2014-09-15,4759.7730,4810.0700,4752.8530,4807.5550,9287306400.0000
2014-09-16,4809.4370,4816.3240,4643.8620,4645.5460,11731022900.0000
2014-09-17,4649.6090,4686.3920,4604.6710,4686.0470,8627612900.0000
2014-09-18,4679.1110,4719.5840,4663.1470,4719.0090,7791305700.0000
2014-09-19,4718.7800,4762.1710,4705.0880,4758.7270,7389142500.0000
2014-09-22,4753.7950,4753.7950,4682.6160,4694.2290,7766707300.0000
2014-09-23,4693.3670,4754.4720,4692.8990,4754.4720,7167912800.0000
2014-09-24,4746.6210,4816.1840,4733.5560,4815.7100,8489014300.0000
2014-09-25,4826.9850,4861.7970,4797.2710,4814.7350,9233939600.0000
2014-09-26,4803.4430,4833.8020,4787.3090,4829.9350,7296852300.0000
2014-09-29,4847.8160,4880.1550,4847.8160,4877.4350,8091809100.0000
2014-09-30,4886.5560,4921.0760,4877.8830,4916.1190,8175504700.0000
2014-10-08,4935.0480,4993.6140,4913.6790,4993.5310,9035851200.0000
2014-10-09,4996.6620,5010.8250,4936.7290,5004.0010,10430328400.0000
2014-10-10,4987.0420,5007.1250,4952.1910,4981.8530,9612392700.0000
2014-10-13,4964.2330,4982.6810,4906.1580,4982.6810,8313454600.0000
2014-10-14,4978.8960,5013.9500,4933.5950,4966.0830,8229218800.0000
2014-10-15,4967.2290,4988.1780,4922.4820,4987.7070,8198574800.0000
2014-10-16,4962.5810,5007.2750,4906.2440,4906.2440,9575317500.0000
2014-10-17,4894.5930,4914.6600,4771.7670,4860.7320,8522981700.0000
2014-10-20,4873.4550,4929.4730,4869.8770,4929.1600,6459660300.0000
2014-10-21,4929.2300,4942.4590,4878.1800,4884.0240,6781318300.0000
2014-10-22,4881.5120,4902.7770,4821.1940,4825.6090,6136080800.0000
2014-10-23,4815.1230,4832.4270,4732.7620,4755.2310,6501240100.0000
2014-10-24,4757.0880,4800.3610,4754.8860,4774.6660,5633389600.0000
2014-10-27,4762.5170,4809.9420,4739.3300,4809.5180,5600358600.0000
2014-10-28,4819.5500,4925.0850,4819.5500,4924.9550,7511301400.0000
2014-10-29,4938.7150,4999.9580,4923.5150,4991.7550,10560867100.0000
2014-10-30,4988.9720,5021.1900,4975.7860,4992.6300,9916860400.0000
2014-10-31,4999.0030,5012.2600,4945.2890,4986.4160,9166905900.0000
2014-11-03,4993.1710,5028.7570,4992.5290,5028.6980,9219743500.0000
2014-11-04,5028.5400,5036.0960,4983.0520,5003.4700,9380765100.0000
2014-11-05,5004.8910,5013.6140,4976.1310,4995.4430,8467857200.0000
2014-11-06,4992.7230,5025.2260,4959.7320,5024.8480,7965074100.0000
2014-11-07,5029.7970,5049.2840,4956.8680,4977.2550,9620128500.0000
2014-11-10,4989.4390,5031.1970,4973.3170,5031.0010,8524291800.0000
2014-11-11,5038.6840,5041.3320,4842.4970,4881.4800,10650660200.0000
2014-11-12,4866.4250,4965.3840,4855.6340,4965.3840,7286072900.0000
2014-11-13,4963.7320,4967.2110,4889.3730,4921.6710,8706349800.0000
2014-11-14,4901.1390,4920.0940,4862.3920,4909.6090,6575380900.0000
2014-11-17,4925.4720,4982.5200,4894.6490,4958.4660,6843922200.0000
2014-11-18,4951.5850,4973.8550,4947.0220,4967.6510,6349050000.0000
2014-11-19,4967.6360,5002.4370,4959.4950,4985.1010,6816471500.0000
2014-11-20,4972.7410,4990.9350,4961.6040,4974.6260,5967675500.0000
2014-11-21,4975.5350,5029.7770,4975.4440,5029.7730,7286676200.0000
2014-11-24,5088.2260,5130.0280,5065.1920,5112.1190,11851560600.0000
2014-11-25,5118.6890,5189.4290,5106.5160,5189.0010,10777001600.0000
2014-11-26,5198.1270,5215.6430,5168.1750,5214.2100,10988009700.0000
2014-11-27,5229.4000,5251.6990,5202.7640,5251.3890,12058736700.0000
2014-11-28,5249.6650,5261.1640,5193.3530,5245.2670,12536175200.0000
2014-12-01,5246.4280,5247.0070,5181.1000,5208.1390,11592338900.0000
2014-12-02,5201.3700,5278.6480,5196.0930,5277.6570,10940700400.0000
2014-12-03,5284.5730,5339.2480,5245.3580,5339.0050,15294699000.0000
2014-12-04,5345.0070,5452.3350,5343.1250,5451.9620,15212197500.0000
2014-12-05,5462.7570,5464.2260,5185.3550,5333.8920,17243698200.0000
2014-12-08,5310.5670,5435.7890,5266.0210,5412.6740,15240200200.0000
2014-12-09,5392.9470,5465.0860,5181.5170,5195.4060,19760866600.0000
2014-12-10,5184.0170,5374.2270,5150.9950,5374.0970,13131167300.0000
2014-12-11,5366.2080,5454.9180,5341.8630,5454.4430,13986962800.0000
2014-12-12,5457.2280,5498.9500,5437.6550,5493.2000,11656282900.0000
2014-12-15,5485.1300,5588.8530,5466.7900,5583.5970,12968103200.0000
2014-12-16,5590.2660,5609.6810,5548.9630,5606.6930,12511682300.0000
2014-12-17,5597.8800,5597.8800,5488.7960,5557.2860,13313451100.0000
2014-12-18,5551.0380,5598.9850,5543.4010,5558.0450,10713899800.0000
2014-12-19,5554.6650,5558.1760,5423.7530,5524.1220,13338714600.0000
2014-12-22,5523.6610,5523.9630,5279.9600,5305.2090,15132754000.0000
2014-12-23,5273.9900,5316.7170,5187.6320,5193.7220,9528258800.0000
2014-12-24,5212.0690,5263.2010,5197.7210,5262.3650,8614574700.0000
2014-12-25,5279.2970,5365.0740,5272.3190,5364.5630,8976662400.0000
2014-12-26,5370.3320,5423.3460,5359.5330,5422.7510,10578671400.0000
2014-12-29,5436.4880,5436.4880,5330.3270,5367.6370,12069624100.0000
2014-12-30,5357.3880,5366.1600,5261.6150,5275.0850,9891032800.0000
2014-12-31,5274.6510,5322.7140,5241.3620,5322.7140,9368289900.0000
2015-01-05,5338.7520,5427.2310,5314.3390,5417.0170,12878760300.0000
2015-01-06,5389.9030,5482.1240,5354.3380,5479.8640,12375449600.0000
2015-01-07,5471.4020,5492.8250,5436.9180,5488.2420,9605049400.0000
2015-01-08,5482.3940,5497.7440,5418.0110,5444.0370,9563461700.0000
2015-01-09,5424.5010,5497.6890,5409.0580,5409.0580,9064080800.0000
2015-01-12,5386.5840,5386.5840,5303.7320,5332.2210,7802643000.0000
2015-01-13,5333.9680,5407.6290,5333.9680,5405.0910,6869376600.0000
2015-01-14,5404.3740,5417.8020,5350.1650,5379.7380,6708649700.0000
2015-01-15,5380.4470,5449.2550,5380.3360,5449.0380,6788551300.0000
2015-01-16,5459.1850,5520.7850,5454.2390,5520.1230,8450684400.0000
2015-01-19,5359.4700,5475.6600,5222.0400,5281.8950,10533627200.0000
2015-01-20,5303.1810,5472.7360,5303.1810,5472.5140,9193795300.0000
2015-01-21,5490.8400,5611.9820,5490.5260,5611.6940,11016742800.0000
2015-01-22,5617.6090,5690.4300,5610.0900,5690.1560,10541262100.0000
2015-01-23,5697.8370,5699.7260,5611.0660,5633.2890,9944033700.0000
2015-01-26,5644.0310,5759.3670,5636.2040,5758.9790,10129879400.0000
2015-01-27,5767.7370,5783.9900,5670.4310,5773.8160,11431798700.0000
2015-01-28,5756.6820,5798.5710,5722.4940,5739.9190,10238641500.0000
2015-01-29,5692.3870,5739.4860,5670.5050,5701.2050,8453858000.0000
2015-01-30,5708.2840,5735.9320,5631.5650,5632.7280,8059327300.0000
2015-02-02,5568.4350,5652.6670,5539.5230,5609.3890,7187186300.0000
2015-02-03,5627.3990,5708.2810,5627.3990,5707.4760,7543255900.0000
2015-02-04,5720.9750,5734.3280,5680.8330,5683.5190,8092671600.0000
2015-02-05,5741.1930,5745.1360,5654.2170,5654.2170,8832435500.0000
2015-02-06,5640.0250,5657.6620,5510.7630,5534.7850,7627761000.0000
2015-02-09,5526.1440,5551.8980,5492.5460,5504.9740,5587343800.0000
2015-02-10,5502.7250,5581.3410,5500.5350,5580.7040,5497376900.0000
2015-02-11,5587.6390,5642.2970,5587.4400,5641.7860,5805956600.0000
2015-02-12,5647.5460,5689.7430,5640.8580,5681.3410,6269177400.0000
2015-02-13,5709.1560,5789.3820,5709.1560,5769.2720,8230636700.0000
2015-02-16,5786.1530,5870.0820,5786.0380,5869.7130,8230557500.0000
2015-02-17,5888.8710,5914.2850,5877.9480,5911.0980,8093887200.0000
2015-02-25,5926.2340,5952.7090,5887.3660,5906.5380,8355061500.0000
2015-02-26,5903.2620,5970.0600,5897.7150,5969.5570,9092074400.0000
2015-02-27,5974.3590,6025.1150,5970.6810,6018.4630,9656068200.0000
2015-03-02,6064.8210,6139.7920,6039.2540,6139.7920,12723533100.0000
2015-03-03,6124.2760,6199.4970,6099.1310,6118.6560,14695326300.0000
2015-03-04,6114.6940,6211.0890,6114.2140,6210.4210,11922633400.0000
2015-03-05,6212.6600,6217.7880,6161.3770,6208.9880,12095908900.0000
2015-03-06,6214.3320,6234.1140,6129.6220,6133.0260,10931372500.0000
2015-03-09,6113.5810,6212.5700,6080.5430,6212.2360,9870221500.0000
2015-03-10,6214.5190,6299.2810,6205.9240,6276.4850,10291505900.0000
2015-03-11,6275.1730,6281.1910,6236.7930,6262.8920,9946245300.0000
2015-03-12,6273.6920,6288.5170,6220.6310,6260.1370,10182147400.0000
2015-03-13,6271.8180,6329.7010,6271.8180,6329.5760,9522982800.0000
2015-03-16,6369.1970,6517.0310,6369.1970,6516.7650,13705832000.0000
2015-03-17,6547.3900,6635.0960,6525.8290,6618.0540,17258333800.0000
2015-03-18,6624.3880,6728.5060,6612.4570,6728.0680,16461634800.0000
2015-03-19,6733.1200,6783.1400,6687.4420,6782.4630,16687298800.0000
2015-03-20,6789.0580,6862.3750,6786.3350,6850.8970,15216231900.0000
2015-03-23,6891.9220,7017.4810,6891.9220,7017.1540,17177813100.0000
2015-03-24,7042.9260,7055.1000,6801.5450,7046.1230,19706688100.0000
2015-03-25,7051.8210,7170.8260,7001.5140,7124.8720,16957544800.0000
2015-03-26,7104.0360,7171.6210,6995.6450,7074.4370,16392638000.0000
2015-03-27,7076.4880,7167.3700,7060.4320,7155.9450,12646098200.0000
2015-03-30,7180.0630,7259.5410,7180.0630,7245.4970,16321954600.0000
2015-03-31,7280.1500,7328.8510,7214.4810,7253.1040,16990600300.0000
2015-04-01,7258.8310,7430.9450,7258.7380,7425.7330,15491880600.0000
2015-04-02,7463.9070,7561.2010,7447.1190,7560.6480,16765094900.0000
2015-04-03,7532.1480,7682.7230,7494.3620,7679.0100,17012356100.0000
2015-04-07,7728.9100,7863.5950,7728.8000,7863.2840,18090483500.0000
2015-04-08,7908.7700,7920.9830,7674.0660,7807.9970,18949572700.0000
2015-04-09,7818.2000,7818.2000,7483.2780,7746.1510,18275474900.0000
2015-04-10,7727.0070,7971.6220,7683.8000,7952.1890,16150296600.0000
2015-04-13,7994.2530,8143.3820,7977.0000,8122.8930,17848498700.0000
2015-04-14,8129.7280,8192.2380,8039.9510,8119.9590,18319049700.0000
2015-04-15,8093.1340,8093.1340,7786.9300,7802.7470,16721102400.0000
2015-04-16,7705.4640,7976.1210,7607.4000,7912.0880,14324605900.0000
2015-04-17,7979.3540,8032.0750,7925.7430,7980.7600,19110982400.0000
2015-04-20,7967.0330,8051.4700,7801.0290,7839.9010,21459606500.0000
2015-04-21,7852.5150,8113.0210,7846.6140,8112.6870,16981040900.0000
2015-04-22,8180.1160,8333.8210,8179.3020,8323.4270,19915692200.0000
2015-04-23,8371.8500,8447.9250,8275.1260,8410.7030,19799496300.0000
2015-04-24,8321.3280,8453.3410,8256.2000,8419.0950,18352767600.0000
2015-04-27,8503.5700,8576.4830,8413.2340,8513.0160,18568553100.0000
2015-04-28,8533.6730,8543.3300,8187.1550,8266.4830,18425762500.0000
2015-04-29,8248.3150,8449.7010,8204.7300,8428.2540,14507472700.0000
2015-04-30,8460.3940,8551.4650,8458.6010,8469.6730,14665389100.0000
2015-05-04,8493.9630,8532.6540,8381.3730,8510.4810,13620460100.0000
2015-05-05,8501.1190,8501.1190,8160.6560,8199.3440,14422427500.0000
2015-05-06,8220.5970,8359.2960,8012.4830,8082.9990,12931393500.0000
2015-05-07,8043.0080,8076.2300,7886.3620,7903.4780,11257094100.0000
2015-05-08,7989.3390,8201.8040,7983.8260,8201.2930,11888757400.0000
2015-05-11,8292.6250,8558.8010,8242.0980,8558.2180,14857231000.0000
2015-05-12,8595.0800,8746.2100,8564.6630,8745.6780,16584906300.0000
2015-05-13,8719.5840,8909.5750,8643.4300,8824.9290,17498644100.0000
2015-05-14,8829.8270,8878.4700,8725.2970,8813.3930,14901785300.0000
2015-05-15,8790.0060,8828.1150,8626.2290,8742.8850,14371357700.0000
2015-05-18,8725.4100,8929.9440,8698.8980,8903.5950,14044539000.0000
2015-05-19,8927.3870,9125.5150,8904.1890,9124.8330,15175459200.0000
2015-05-20,9176.0260,9429.2200,9173.4030,9277.3310,19095596700.0000
2015-05-21,9320.8420,9620.0950,9320.2300,9619.2230,18717799200.0000
2015-05-22,9756.5290,9821.8110,9547.4220,9778.1710,22250787200.0000
2015-05-25,9717.5110,10040.7100,9659.3160,10040.0900,22846395400.0000
2015-05-26,10117.7300,10373.8400,10046.2400,10373.5800,23851427600.0000
2015-05-27,10421.3000,10539.7500,10192.1800,10497.3400,23261218000.0000
2015-05-28,10501.3600,10637.9100,9860.5540,9868.4240,25809407500.0000
2015-05-29,9846.3890,10140.1000,9433.0880,9966.8450,19877263800.0000
2015-06-01,10067.5300,10488.8900,10067.5300,10488.3100,18601613600.0000
2015-06-02,10592.7500,10887.8800,10541.2800,10886.4000,21323422500.0000
2015-06-03,10973.9600,11055.2100,10674.0700,10979.9900,20905957000.0000
2015-06-04,10986.4200,11023.3400,10269.0400,10965.4100,21146018900.0000
2015-06-05,11117.3600,11236.1500,10887.1700,11144.5200,24887460000.0000
2015-06-08,11157.1800,11157.1800,10860.3900,11030.9200,23563058100.0000
2015-06-09,11009.8800,11089.2000,10861.5800,11013.7400,18518446900.0000
2015-06-10,10947.4931,11319.9048,10830.3274,11208.0577,18459036400.0000
2015-06-11,11220.0678,11367.6331,11155.9521,11366.2931,19036798100.0000
2015-06-12,11424.3345,11616.3848,11400.6514,11545.8906,21065558700.0000
2015-06-15,11589.9517,11616.3497,11304.0384,11332.8920,20587737900.0000
2015-06-16,11205.7538,11205.7538,10768.6150,10879.8358,17950384100.0000
2015-06-17,10865.3946,11133.1124,10497.6866,11100.5456,16003958700.0000
2015-06-18,11093.2992,11178.3183,10714.3287,10731.3787,15435193900.0000
2015-06-19,10475.9215,10601.0427,9968.9918,9987.4074,13784861100.0000
2015-06-23,9951.7822,10074.8264,9333.9096,10046.8849,14104583900.0000
2015-06-24,10136.2543,10271.2310,9950.6181,10267.6266,15820943900.0000
2015-06-25,10298.5576,10343.0542,9771.8900,9906.1037,16407338300.0000
2015-06-26,9571.5550,9603.1273,9059.3579,9078.0648,14507658600.0000
2015-06-29,9267.0283,9281.1722,8339.3301,8484.6434,18165277800.0000
2015-06-30,8302.1812,8912.3967,7882.3288,8906.0202,19556853500.0000
2015-07-01,8808.5142,9103.0927,8385.4325,8411.9097,17129742600.0000
2015-07-02,8369.4920,8433.5238,7787.0991,7835.1035,15697383500.0000
2015-07-03,7530.2654,7930.1456,7249.3088,7355.4910,15610599300.0000
2015-07-06,7842.4287,7842.4287,6883.6138,7235.9990,23075438500.0000
2015-07-07,6977.5478,7030.9781,6763.1184,6763.5263,11411596100.0000
2015-07-08,6444.6672,6702.2787,6444.2478,6602.3735,27534075900.0000
2015-07-09,6525.1212,6896.4927,6525.1212,6896.3516,9581574700.0000
2015-07-10,7101.8176,7245.3276,7081.3543,7244.7842,7214119400.0000
2015-07-13,7563.3803,7695.6691,7502.5510,7695.6351,12457767900.0000
2015-07-14,7853.9972,8076.1908,7772.3932,7859.0574,16738370300.0000
2015-07-15,7836.0835,7837.8439,7391.9596,7405.2945,16426765800.0000
2015-07-16,7342.8309,7729.6972,7078.7104,7578.7585,14201307900.0000
2015-07-17,7629.7820,8050.7281,7620.1615,7994.6971,13937737000.0000
2015-07-20,8025.1042,8250.3980,7931.6512,8116.4956,16213184000.0000
2015-07-21,8011.9037,8291.9267,7937.6290,8220.4627,14309759300.0000
2015-07-22,8207.1733,8354.3846,8075.5953,8320.2364,16116584700.0000
2015-07-23,8330.4701,8585.8005,8288.8417,8551.9909,17749496600.0000
2015-07-24,8580.6465,8706.2517,8348.4175,8425.0739,19694787500.0000
2015-07-27,8240.6784,8493.3478,7791.6000,7794.1809,17174004300.0000
2015-07-28,7514.1481,7893.9378,7261.6068,7649.8199,18029433000.0000
2015-07-29,7765.9486,8024.5768,7472.6332,8022.7956,13274524500.0000
2015-07-30,7979.5690,8174.7014,7766.4615,7800.5799,14192870000.0000
2015-07-31,7692.4784,7876.6449,7634.5383,7727.0608,10783413600.0000
2015-08-03,7605.8946,7658.1731,7370.0427,7540.2053,11236458900.0000
2015-08-04,7548.0292,7942.2680,7532.8293,7942.0952,11718032000.0000
2015-08-05,7933.3173,8047.6955,7773.9241,7839.3375,11999976700.0000
2015-08-06,7660.5828,7891.5641,7633.2891,7792.0278,9005828000.0000
2015-08-07,7874.4155,8015.3656,7855.6836,8013.3187,10946966300.0000
2015-08-10,8106.1198,8437.9150,8079.8769,8394.0862,14531737000.0000
2015-08-11,8402.3187,8551.5288,8356.5234,8435.3271,16243482500.0000
2015-08-12,8342.6055,8490.2695,8320.0540,8336.3365,13268064600.0000
2015-08-13,8287.7712,8535.3675,8237.8924,8534.4288,13365028400.0000
2015-08-14,8599.7743,8717.0694,8548.3365,8625.2423,16071307300.0000
2015-08-17,8613.2857,8820.9831,8582.8290,8820.4567,16201328100.0000
2015-08-18,8842.1622,8858.3304,8140.9096,8161.2687,18439570000.0000
2015-08-19,7865.6345,8404.9413,7667.3189,8340.9828,16262225000.0000
2015-08-20,8255.9309,8376.6647,8049.5116,8049.5116,13831446700.0000
2015-08-21,7884.3047,8006.2933,7583.7036,7612.9024,13456109300.0000
2015-08-24,7255.2947,7292.7714,7003.6553,7006.1885,9219222300.0000
2015-08-25,6496.1065,6666.8100,6467.8136,6481.4117,10416229100.0000
2015-08-26,6470.0016,6687.5272,6165.1072,6238.5256,14919720900.0000
2015-08-27,6344.9548,6457.8640,6099.1669,6456.0548,12493233800.0000
2015-08-28,6554.7552,6844.4514,6512.6968,6842.8938,14275851600.0000
2015-08-31,6791.4192,6791.4192,6578.3538,6581.3127,11625855100.0000
2015-09-01,6507.8750,6507.8750,6161.0318,6169.2072,9866792900.0000
2015-09-02,5878.2072,6314.2903,5866.6644,6122.5533,11503272300.0000
2015-09-07,6187.6901,6379.1975,6094.4895,6143.5566,10244707000.0000
2015-09-08,6096.0144,6387.3613,6014.5682,6374.8551,8550983700.0000
2015-09-09,6408.6714,6609.9432,6380.2503,6551.0072,15009782600.0000
